poll_time,league_id,matchup_id,home,away,start_time,period,bet_type,side,line,american,is_alt,max_risk,currency_hint,cutoff_at,version
2026-08-01T01:11:41.924918+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ml,home,,517,0,6000,account_ccy,2026-08-01T15:20:00+00:00,3677851310
2026-08-01T01:11:41.924918+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ml,away,,-680,0,6000,account_ccy,2026-08-01T15:20:00+00:00,3677851310
2026-08-01T01:11:41.924918+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ou,over,1.5,-160,0,3000,account_ccy,2026-08-01T15:20:00+00:00,3677851310
2026-08-01T01:11:41.924918+00:00,1624,1632709872,Kyle Prepolec,Mateusz Rebecki,2026-08-01T15:20:00Z,0,ou,under,1.5,134,0,3000,account_ccy,2026-08-01T15:20:00+00:00,3677851310
2026-08-01T01:11:41.924918+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ml,home,,-323,0,8000,account_ccy,2026-08-01T19:15:00+00:00,3677989482
2026-08-01T01:11:41.924918+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ml,away,,270,0,8000,account_ccy,2026-08-01T19:15:00+00:00,3677989482
2026-08-01T01:11:41.924918+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ou,over,2.5,-203,0,3000,account_ccy,2026-08-01T19:15:00+00:00,3677989482
2026-08-01T01:11:41.924918+00:00,1624,1632703345,Navajo Stirling,Jan Blachowicz,2026-08-01T19:15:00Z,0,ou,under,2.5,168,0,3000,account_ccy,2026-08-01T19:15:00+00:00,3677989482
2026-08-01T01:11:41.924918+00:00,1624,1633163714,Bruno Lopes,Diyar Nurgozhay,2026-08-08T21:00:00Z,0,ml,home,,129,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677940342
2026-08-01T01:11:41.924918+00:00,1624,1633163714,Bruno Lopes,Diyar Nurgozhay,2026-08-08T21:00:00Z,0,ml,away,,-151,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677940342
2026-08-01T01:11:41.924918+00:00,1624,1632066275,Gillian Robertson,Mackenzie Dern,2026-08-15T21:00:00Z,0,ml,home,,204,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3676561268
2026-08-01T01:11:41.924918+00:00,1624,1632066275,Gillian Robertson,Mackenzie Dern,2026-08-15T21:00:00Z,0,ml,away,,-245,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3676561268
2026-08-01T01:11:41.924918+00:00,1624,1633157651,Billy Ray Goff,Ty Miller,2026-08-08T21:00:00Z,0,ml,home,,235,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868304
2026-08-01T01:11:41.924918+00:00,1624,1633157651,Billy Ray Goff,Ty Miller,2026-08-08T21:00:00Z,0,ml,away,,-285,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868304
2026-08-01T01:11:41.924918+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ml,home,,-389,0,6000,account_ccy,2026-08-01T16:20:00+00:00,3677956216
2026-08-01T01:11:41.924918+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ml,away,,320,0,6000,account_ccy,2026-08-01T16:20:00+00:00,3677956216
2026-08-01T01:11:41.924918+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ou,over,1.5,-181,0,3000,account_ccy,2026-08-01T16:20:00+00:00,3677956216
2026-08-01T01:11:41.924918+00:00,1624,1632709787,Michael Oliveira,Oban Elliott,2026-08-01T16:20:00Z,0,ou,under,1.5,151,0,3000,account_ccy,2026-08-01T16:20:00+00:00,3677956216
2026-08-01T01:11:41.924918+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ml,home,,278,0,6000,account_ccy,2026-08-01T17:45:00+00:00,3677845690
2026-08-01T01:11:41.924918+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ml,away,,-333,0,6000,account_ccy,2026-08-01T17:45:00+00:00,3677845690
2026-08-01T01:11:41.924918+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ou,over,1.5,222,0,3000,account_ccy,2026-08-01T17:45:00+00:00,3677845690
2026-08-01T01:11:41.924918+00:00,1624,1632703347,Gilbert Urbina,Vlasto Cepo,2026-08-01T17:45:00Z,0,ou,under,1.5,-274,0,3000,account_ccy,2026-08-01T17:45:00+00:00,3677845690
2026-08-01T01:11:41.924918+00:00,1624,1633163716,Guilherme Pat,Steven Asplund,2026-08-08T21:00:00Z,0,ml,home,,193,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677869094
2026-08-01T01:11:41.924918+00:00,1624,1633163716,Guilherme Pat,Steven Asplund,2026-08-08T21:00:00Z,0,ml,away,,-230,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677869094
2026-08-01T01:11:41.924918+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ml,home,,328,0,10000,account_ccy,2026-08-01T19:45:00+00:00,3678056476
2026-08-01T01:11:41.924918+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ml,away,,-400,0,10000,account_ccy,2026-08-01T19:45:00+00:00,3678056476
2026-08-01T01:11:41.924918+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ou,over,1.5,154,0,3000,account_ccy,2026-08-01T19:45:00+00:00,3678056476
2026-08-01T01:11:41.924918+00:00,1624,1632703344,Daniel Rodriguez,Uros Medic,2026-08-01T19:45:00Z,0,ou,under,1.5,-185,0,3000,account_ccy,2026-08-01T19:45:00+00:00,3678056476
2026-08-01T01:11:41.924918+00:00,1624,1633157656,Alexia Thainara,Amanda Lemos,2026-08-08T21:00:00Z,0,ml,home,,-233,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677995220
2026-08-01T01:11:41.924918+00:00,1624,1633157656,Alexia Thainara,Amanda Lemos,2026-08-08T21:00:00Z,0,ml,away,,195,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677995220
2026-08-01T01:11:41.924918+00:00,1624,1633163713,Quillan Salkilld,Mateusz Gamrot,2026-08-08T21:00:00Z,0,ml,home,,-126,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677988133
2026-08-01T01:11:41.924918+00:00,1624,1633163713,Quillan Salkilld,Mateusz Gamrot,2026-08-08T21:00:00Z,0,ml,away,,108,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677988133
2026-08-01T01:11:41.924918+00:00,1624,1633157652,Billy Quarantillo,Diego Ferreira,2026-08-08T21:00:00Z,0,ml,home,,138,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868467
2026-08-01T01:11:41.924918+00:00,1624,1633157652,Billy Quarantillo,Diego Ferreira,2026-08-08T21:00:00Z,0,ml,away,,-162,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677868467
2026-08-01T01:11:41.924918+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ml,home,,-114,0,6000,account_ccy,2026-08-01T17:15:00+00:00,3678240486
2026-08-01T01:11:41.924918+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ml,away,,-101,0,6000,account_ccy,2026-08-01T17:15:00+00:00,3678240486
2026-08-01T01:11:41.924918+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ou,over,1.5,-139,0,3000,account_ccy,2026-08-01T17:15:00+00:00,3678240486
2026-08-01T01:11:41.924918+00:00,1624,1632709790,Noah Gugnon,Milos Janicic,2026-08-01T17:15:00Z,0,ou,under,1.5,117,0,3000,account_ccy,2026-08-01T17:15:00+00:00,3678240486
2026-08-01T01:11:41.924918+00:00,1624,1632061617,Ian Machado Garry,Islam Makhachev,2026-08-15T21:00:00Z,0,ml,home,,255,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3677650793
2026-08-01T01:11:41.924918+00:00,1624,1632061617,Ian Machado Garry,Islam Makhachev,2026-08-15T21:00:00Z,0,ml,away,,-311,0,2050,account_ccy,2026-08-15T21:00:00+00:00,3677650793
2026-08-01T01:11:41.924918+00:00,1624,1633157653,Jose Montanha,Louie Sutherland,2026-08-08T21:00:00Z,0,ml,home,,165,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678456852
2026-08-01T01:11:41.924918+00:00,1624,1633157653,Jose Montanha,Louie Sutherland,2026-08-08T21:00:00Z,0,ml,away,,-195,0,950,account_ccy,2026-08-08T21:00:00+00:00,3678456852
2026-08-01T01:11:41.924918+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ml,home,,202,0,6000,account_ccy,2026-08-01T16:40:00+00:00,3678450486
2026-08-01T01:11:41.924918+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ml,away,,-236,0,6000,account_ccy,2026-08-01T16:40:00+00:00,3678450486
2026-08-01T01:11:41.924918+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ou,over,2.5,-161,0,3000,account_ccy,2026-08-01T16:40:00+00:00,3678450486
2026-08-01T01:11:41.924918+00:00,1624,1632703348,Tofiq Musayev,Ludovit Klein,2026-08-01T16:40:00Z,0,ou,under,2.5,135,0,3000,account_ccy,2026-08-01T16:40:00+00:00,3678450486
2026-08-01T01:11:41.924918+00:00,1624,1633157655,Ravena Oliveira,Juliana Miller,2026-08-08T21:00:00Z,0,ml,home,,197,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677869207
2026-08-01T01:11:41.924918+00:00,1624,1633157655,Ravena Oliveira,Juliana Miller,2026-08-08T21:00:00Z,0,ml,away,,-235,0,950,account_ccy,2026-08-08T21:00:00+00:00,3677869207
2026-08-01T01:11:41.924918+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,home,,226,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678468315
2026-08-01T01:11:41.924918+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ml,away,,-261,0,6000,account_ccy,2026-08-01T14:30:00+00:00,3678468315
2026-08-01T01:11:41.924918+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,over,1.5,-193,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678468315
2026-08-01T01:11:41.924918+00:00,1624,1632908874,Alexander Poppeck,Jovan Leka,2026-08-01T14:30:00Z,0,ou,under,1.5,164,0,3000,account_ccy,2026-08-01T14:30:00+00:00,3678468315
2026-08-01T01:11:41.924918+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ml,home,,-328,0,6000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T01:11:41.924918+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ml,away,,280,0,6000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T01:11:41.924918+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ou,over,2.5,-270,0,3000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
2026-08-01T01:11:41.924918+00:00,1624,1632709875,Stephanie Luciano,Marina Spasic,2026-08-01T14:05:00Z,0,ou,under,2.5,224,0,3000,account_ccy,2026-08-01T14:05:00+00:00,3678450088
